#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	annotationID	annotationDescription
SNRPB2	TXNL4A	9606.ENSP00000246071	9606.ENSP00000269601	0	0.871	0.900	0	0.986	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	ZMAT2	9606.ENSP00000246071	9606.ENSP00000274712	0	0.871	0.900	0	0.986	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	XAB2	9606.ENSP00000246071	9606.ENSP00000351137	0	0.871	0.900	0	0.986	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SRRM2	9606.ENSP00000246071	9606.ENSP00000301740	0	0.914	0.900	0	0.991	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SNW1	9606.ENSP00000246071	9606.ENSP00000261531	0	0.947	0.900	0	0.994	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SNRPD2	9606.ENSP00000246071	9606.ENSP00000342374	0	0.955	0.900	0	0.995	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SNRPD1	9606.ENSP00000246071	9606.ENSP00000300413	0	0.954	0.900	0	0.995	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SNRPF	9606.ENSP00000246071	9606.ENSP00000266735	0	0.975	0.900	0	0.997	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SNRPG	9606.ENSP00000246071	9606.ENSP00000272348	0	0.975	0.900	0	0.997	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPB2	SNRPE	9606.ENSP00000246071	9606.ENSP00000400591	0	0.974	0.900	0	0.997	GO:0071007	U2-type catalytic step 2 spliceosome
SNRPC	SNRPD3	9606.ENSP00000244520	9606.ENSP00000215829	0	0.957	0.900	0	0.995	notSpeckle	notSpeckle
SNRPC	TXNL4A	9606.ENSP00000244520	9606.ENSP00000269601	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPC	USP39	9606.ENSP00000244520	9606.ENSP00000312981	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPC	SNRPD1	9606.ENSP00000244520	9606.ENSP00000300413	0	0.959	0.900	0	0.995	notSpeckle	notSpeckle
SNRPC	SNRPD2	9606.ENSP00000244520	9606.ENSP00000342374	0	0.963	0.900	0	0.996	notSpeckle	notSpeckle
SNRPC	SNRPE	9606.ENSP00000244520	9606.ENSP00000400591	0	0.965	0.900	0	0.996	notSpeckle	notSpeckle
SNRPC	SNRPF	9606.ENSP00000244520	9606.ENSP00000266735	0	0.976	0.900	0	0.997	notSpeckle	notSpeckle
SNRPC	SNRPG	9606.ENSP00000244520	9606.ENSP00000272348	0	0.974	0.900	0	0.997	notSpeckle	notSpeckle
SNRPD1	SNRPD3	9606.ENSP00000300413	9606.ENSP00000215829	0	0.995	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD1	SYF2	9606.ENSP00000300413	9606.ENSP00000236273	0	0.864	0.900	0	0.985	notSpeckle	notSpeckle
SNRPD1	SNW1	9606.ENSP00000300413	9606.ENSP00000261531	0	0.960	0.900	0	0.995	notSpeckle	notSpeckle
SNRPD1	SNRPF	9606.ENSP00000300413	9606.ENSP00000266735	0	0.993	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD1	TXNL4A	9606.ENSP00000300413	9606.ENSP00000269601	0	0.559	0.900	0	0.954	notSpeckle	notSpeckle
SNRPD1	SNRPG	9606.ENSP00000300413	9606.ENSP00000272348	0	0.992	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD1	ZMAT2	9606.ENSP00000300413	9606.ENSP00000274712	0	0.572	0.900	0	0.955	notSpeckle	notSpeckle
SNRPD1	U2AFBP	9606.ENSP00000300413	9606.ENSP00000291552	0	0.745	0	0	0.745	notSpeckle	notSpeckle
SNRPD1	USP39	9606.ENSP00000300413	9606.ENSP00000312981	0	0	0.900	0	0.900	notSpeckle	notSpeckle
SNRPD1	WBP4	9606.ENSP00000300413	9606.ENSP00000368801	0	0.105	0.900	0	0.906	notSpeckle	notSpeckle
SNRPD1	SRRM2	9606.ENSP00000300413	9606.ENSP00000301740	0	0.880	0.900	0	0.987	notSpeckle	notSpeckle
SNRPD1	XAB2	9606.ENSP00000300413	9606.ENSP00000351137	0	0.935	0.900	0	0.993	notSpeckle	notSpeckle
SNRPD1	SNRPE	9606.ENSP00000300413	9606.ENSP00000400591	0	0.991	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD1	SNRPD2	9606.ENSP00000300413	9606.ENSP00000342374	0	0.995	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD2	SNRPD3	9606.ENSP00000342374	9606.ENSP00000215829	0	0.995	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD2	SYF2	9606.ENSP00000342374	9606.ENSP00000236273	0	0.904	0.900	0	0.990	notSpeckle	notSpeckle
SNRPD2	SNW1	9606.ENSP00000342374	9606.ENSP00000261531	0	0.990	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD2	SNRPF	9606.ENSP00000342374	9606.ENSP00000266735	0	0.995	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD2	TXNL4A	9606.ENSP00000342374	9606.ENSP00000269601	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
SNRPD2	SNRPG	9606.ENSP00000342374	9606.ENSP00000272348	0	0.994	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD2	ZMAT2	9606.ENSP00000342374	9606.ENSP00000274712	0	0.907	0.900	0	0.990	notSpeckle	notSpeckle
SNRPD2	SRRM2	9606.ENSP00000342374	9606.ENSP00000301740	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
SNRPD2	USP39	9606.ENSP00000342374	9606.ENSP00000312981	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNRPD2	SRRM1	9606.ENSP00000342374	9606.ENSP00000326261	0	0.902	0	0	0.902	notSpeckle	notSpeckle
SNRPD2	UBL5	9606.ENSP00000342374	9606.ENSP00000351492	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPD2	WBP4	9606.ENSP00000342374	9606.ENSP00000368801	0	0.813	0.900	0	0.980	notSpeckle	notSpeckle
SNRPD2	XAB2	9606.ENSP00000342374	9606.ENSP00000351137	0	0.907	0.900	0	0.990	notSpeckle	notSpeckle
SNRPD2	SNRPE	9606.ENSP00000342374	9606.ENSP00000400591	0	0.991	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD3	TERT	9606.ENSP00000215829	9606.ENSP00000309572	0	0.067	0.720	0	0.727	notSpeckle	notSpeckle
SNRPD3	UBL5	9606.ENSP00000215829	9606.ENSP00000351492	0	0.847	0	0	0.847	notSpeckle	notSpeckle
SNRPD3	SRRM1	9606.ENSP00000215829	9606.ENSP00000326261	0	0.879	0	0	0.879	notSpeckle	notSpeckle
SNRPD3	USP39	9606.ENSP00000215829	9606.ENSP00000312981	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNRPD3	WBP4	9606.ENSP00000215829	9606.ENSP00000368801	0	0.813	0.900	0	0.980	notSpeckle	notSpeckle
SNRPD3	SYF2	9606.ENSP00000215829	9606.ENSP00000236273	0	0.904	0.900	0	0.990	notSpeckle	notSpeckle
SNRPD3	SRRM2	9606.ENSP00000215829	9606.ENSP00000301740	0	0.929	0.900	0	0.992	notSpeckle	notSpeckle
SNRPD3	XAB2	9606.ENSP00000215829	9606.ENSP00000351137	0	0.934	0.900	0	0.993	notSpeckle	notSpeckle
SNRPD3	ZMAT2	9606.ENSP00000215829	9606.ENSP00000274712	0	0.967	0.900	0	0.996	notSpeckle	notSpeckle
SNRPD3	TXNL4A	9606.ENSP00000215829	9606.ENSP00000269601	0	0.967	0.900	0	0.996	notSpeckle	notSpeckle
SNRPD3	SNW1	9606.ENSP00000215829	9606.ENSP00000261531	0	0.972	0.900	0	0.997	notSpeckle	notSpeckle
SNRPD3	SNRPG	9606.ENSP00000215829	9606.ENSP00000272348	0	0.990	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD3	SNRPF	9606.ENSP00000215829	9606.ENSP00000266735	0	0.994	0.900	0	0.999	notSpeckle	notSpeckle
SNRPD3	SNRPE	9606.ENSP00000215829	9606.ENSP00000400591	0	0.995	0.900	0	0.999	notSpeckle	notSpeckle
SNRPE	SYF2	9606.ENSP00000400591	9606.ENSP00000236273	0	0.942	0.900	0	0.993	notSpeckle	notSpeckle
SNRPE	SNW1	9606.ENSP00000400591	9606.ENSP00000261531	0	0.967	0.900	0	0.996	notSpeckle	notSpeckle
SNRPE	SNRPF	9606.ENSP00000400591	9606.ENSP00000266735	0	0.991	0.900	0	0.999	notSpeckle	notSpeckle
SNRPE	TXNL4A	9606.ENSP00000400591	9606.ENSP00000269601	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
SNRPE	SNRPG	9606.ENSP00000400591	9606.ENSP00000272348	0	0.993	0.900	0	0.999	notSpeckle	notSpeckle
SNRPE	ZMAT2	9606.ENSP00000400591	9606.ENSP00000274712	0	0.919	0.900	0	0.991	notSpeckle	notSpeckle
SNRPE	SRRM2	9606.ENSP00000400591	9606.ENSP00000301740	0	0.885	0.900	0	0.988	notSpeckle	notSpeckle
SNRPE	TERT	9606.ENSP00000400591	9606.ENSP00000309572	0	0.132	0.720	0	0.746	notSpeckle	notSpeckle
SNRPE	USP39	9606.ENSP00000400591	9606.ENSP00000312981	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNRPE	SRRM1	9606.ENSP00000400591	9606.ENSP00000326261	0	0.871	0	0	0.871	notSpeckle	notSpeckle
SNRPE	XAB2	9606.ENSP00000400591	9606.ENSP00000351137	0	0.934	0.900	0	0.993	notSpeckle	notSpeckle
SNRPE	UBL5	9606.ENSP00000400591	9606.ENSP00000351492	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPE	WBP4	9606.ENSP00000400591	9606.ENSP00000368801	0	0.813	0.900	0	0.980	notSpeckle	notSpeckle
SNRPF	SYF2	9606.ENSP00000266735	9606.ENSP00000236273	0	0.904	0.900	0	0.990	notSpeckle	notSpeckle
SNRPF	SRSF6	9606.ENSP00000266735	9606.ENSP00000244020	0	0.315	0.600	0	0.714	notSpeckle	notSpeckle
SNRPF	SNW1	9606.ENSP00000266735	9606.ENSP00000261531	0	0.972	0.900	0	0.997	notSpeckle	notSpeckle
SNRPF	UBL5	9606.ENSP00000266735	9606.ENSP00000351492	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPF	SRRM1	9606.ENSP00000266735	9606.ENSP00000326261	0	0.804	0	0	0.804	notSpeckle	notSpeckle
SNRPF	USP39	9606.ENSP00000266735	9606.ENSP00000312981	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNRPF	WBP4	9606.ENSP00000266735	9606.ENSP00000368801	0	0.839	0.900	0	0.983	notSpeckle	notSpeckle
SNRPF	SRRM2	9606.ENSP00000266735	9606.ENSP00000301740	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
SNRPF	ZMAT2	9606.ENSP00000266735	9606.ENSP00000274712	0	0.907	0.900	0	0.990	notSpeckle	notSpeckle
SNRPF	XAB2	9606.ENSP00000266735	9606.ENSP00000351137	0	0.916	0.900	0	0.991	notSpeckle	notSpeckle
SNRPF	TXNL4A	9606.ENSP00000266735	9606.ENSP00000269601	0	0.976	0.900	0	0.997	notSpeckle	notSpeckle
SNRPF	SNRPG	9606.ENSP00000266735	9606.ENSP00000272348	0	0.992	0.900	0	0.999	notSpeckle	notSpeckle
SNRPG	SYF2	9606.ENSP00000272348	9606.ENSP00000236273	0	0.943	0.900	0	0.994	notSpeckle	notSpeckle
SNRPG	SRSF6	9606.ENSP00000272348	9606.ENSP00000244020	0	0.308	0.600	0	0.711	notSpeckle	notSpeckle
SNRPG	SNW1	9606.ENSP00000272348	9606.ENSP00000261531	0	0.967	0.900	0	0.996	notSpeckle	notSpeckle
SNRPG	TXNL4A	9606.ENSP00000272348	9606.ENSP00000269601	0	0.975	0.900	0	0.997	notSpeckle	notSpeckle
SNRPG	SRRM1	9606.ENSP00000272348	9606.ENSP00000326261	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPG	UBL5	9606.ENSP00000272348	9606.ENSP00000351492	0	0.800	0	0	0.800	notSpeckle	notSpeckle
SNRPG	WBP4	9606.ENSP00000272348	9606.ENSP00000368801	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNRPG	USP39	9606.ENSP00000272348	9606.ENSP00000312981	0	0.800	0.900	0	0.979	notSpeckle	notSpeckle
SNRPG	SRRM2	9606.ENSP00000272348	9606.ENSP00000301740	0	0.876	0.900	0	0.987	notSpeckle	notSpeckle
SNRPG	ZMAT2	9606.ENSP00000272348	9606.ENSP00000274712	0	0.906	0.900	0	0.990	notSpeckle	notSpeckle
SNRPG	XAB2	9606.ENSP00000272348	9606.ENSP00000351137	0	0.922	0.900	0	0.991	notSpeckle	notSpeckle
SNW1	SYF2	9606.ENSP00000261531	9606.ENSP00000236273	0	0.973	0.900	0	0.997	notSpeckle	notSpeckle
SNW1	SRRM1	9606.ENSP00000261531	9606.ENSP00000326261	0	0.818	0	0	0.818	notSpeckle	notSpeckle
SNW1	SRRM2	9606.ENSP00000261531	9606.ENSP00000301740	0	0.940	0.900	0	0.993	notSpeckle	notSpeckle
SNW1	XAB2	9606.ENSP00000261531	9606.ENSP00000351137	0	0.991	0.900	0	0.999	notSpeckle	notSpeckle
SRRM1	SRSF6	9606.ENSP00000326261	9606.ENSP00000244020	0	0.444	0.600	0	0.768	none	none
SRRM1	UPF3B	9606.ENSP00000326261	9606.ENSP00000276201	0	0	0.800	0	0.800	none	none
SRRM1	SRRM2	9606.ENSP00000326261	9606.ENSP00000301740	0	0.898	0.800	0	0.978	none	none
SRRM1	SRSF4	9606.ENSP00000326261	9606.ENSP00000362900	0	0.444	0.600	0	0.768	none	none
SRRM1	XAB2	9606.ENSP00000326261	9606.ENSP00000351137	0	0.800	0	0	0.800	none	none
SRRM2	SYF2	9606.ENSP00000301740	9606.ENSP00000236273	0	0.920	0.900	0	0.991	GO:0071007	U2-type catalytic step 2 spliceosome
SRRM2	TXNL4A	9606.ENSP00000301740	9606.ENSP00000269601	0	0	0.900	0	0.900	GO:0071007	U2-type catalytic step 2 spliceosome
SRRM2	ZMAT2	9606.ENSP00000301740	9606.ENSP00000274712	0	0	0.900	0	0.900	GO:0071007	U2-type catalytic step 2 spliceosome
SRRM2	ZC3H18	9606.ENSP00000301740	9606.ENSP00000416951	0	0.726	0	0	0.726	GO:0071007	U2-type catalytic step 2 spliceosome
SRRM2	WBP4	9606.ENSP00000301740	9606.ENSP00000368801	0	0	0.900	0	0.900	GO:0071007	U2-type catalytic step 2 spliceosome
SRRM2	XAB2	9606.ENSP00000301740	9606.ENSP00000351137	0	0.864	0.900	0	0.985	GO:0071007	U2-type catalytic step 2 spliceosome
SRSF11	SRSF6	9606.ENSP00000359988	9606.ENSP00000244020	0	0	0.800	0	0.800	none	none
SRSF11	UPF3B	9606.ENSP00000359988	9606.ENSP00000276201	0	0	0.800	0	0.800	none	none
SRSF11	U2AF2	9606.ENSP00000359988	9606.ENSP00000307863	0	0.270	0.800	0	0.847	none	none
SRSF11	SRSF4	9606.ENSP00000359988	9606.ENSP00000362900	0	0	0.800	0	0.800	none	none
SRSF4	SRSF6	9606.ENSP00000362900	9606.ENSP00000244020	0	0.630	0.800	0	0.922	GO:1903311	Regulation of mrna metabolic process
SRSF4	UPF3B	9606.ENSP00000362900	9606.ENSP00000276201	0	0	0.800	0	0.800	GO:1903311	Regulation of mrna metabolic process
SRSF4	U2AF2	9606.ENSP00000362900	9606.ENSP00000307863	0	0.285	0.800	0	0.851	GO:1903311	Regulation of mrna metabolic process
SRSF6	UPF3B	9606.ENSP00000244020	9606.ENSP00000276201	0	0	0.800	0	0.800	GO:1903311	Regulation of mrna metabolic process
SRSF6	U2AF2	9606.ENSP00000244020	9606.ENSP00000307863	0	0.285	0.800	0	0.851	GO:1903311	Regulation of mrna metabolic process
SUPT20H	TAF4	9606.ENSP00000417510	9606.ENSP00000252996	0	0	0.720	0	0.720	notSpeckle	notSpeckle
SUPT20H	TAF5L	9606.ENSP00000417510	9606.ENSP00000258281	0	0.788	0.800	0	0.955	notSpeckle	notSpeckle
SUPT20H	USP22	9606.ENSP00000417510	9606.ENSP00000261497	0	0.856	0.800	0	0.970	notSpeckle	notSpeckle
SUPT20H	TAF12	9606.ENSP00000417510	9606.ENSP00000263974	0	0.937	0.800	0	0.986	notSpeckle	notSpeckle
SUPT20H	TAF6L	9606.ENSP00000417510	9606.ENSP00000294168	0	0.912	0.800	0	0.981	notSpeckle	notSpeckle
SUPT20H	TAF10	9606.ENSP00000417510	9606.ENSP00000299424	0	0.963	0.800	0	0.992	notSpeckle	notSpeckle
SUPT20H	TADA3	9606.ENSP00000417510	9606.ENSP00000307684	0	0.952	0.800	0	0.990	notSpeckle	notSpeckle
SUPT20H	TADA2B	9606.ENSP00000417510	9606.ENSP00000308022	0	0.892	0.800	0	0.977	notSpeckle	notSpeckle
SUPT20H	TAF7	9606.ENSP00000417510	9606.ENSP00000312709	0	0	0.720	0	0.720	notSpeckle	notSpeckle
SUPT20H	TAF9B	9606.ENSP00000417510	9606.ENSP00000339917	0	0.788	0.720	0	0.938	notSpeckle	notSpeckle
SUPT20H	TRRAP	9606.ENSP00000417510	9606.ENSP00000352925	0	0.977	0.800	0	0.995	notSpeckle	notSpeckle
SUPT20H	TAF5	9606.ENSP00000417510	9606.ENSP00000358854	0	0.788	0.720	0	0.938	notSpeckle	notSpeckle
SUPT20H	SUPT3H	9606.ENSP00000417510	9606.ENSP00000360515	0	0.952	0.800	0	0.989	notSpeckle	notSpeckle
SUPT20H	TAF2	9606.ENSP00000417510	9606.ENSP00000367406	0	0	0.720	0	0.720	notSpeckle	notSpeckle
SUPT20H	TBP	9606.ENSP00000417510	9606.ENSP00000375942	0	0.728	0	0	0.728	notSpeckle	notSpeckle
SUPT20H	TAF6	9606.ENSP00000417510	9606.ENSP00000399982	0	0.935	0.720	0	0.981	notSpeckle	notSpeckle
SUPT20H	TADA2A	9606.ENSP00000417510	9606.ENSP00000481091	0	0.622	0.720	0	0.889	notSpeckle	notSpeckle
SUPT3H	TAF4	9606.ENSP00000360515	9606.ENSP00000252996	0	0.270	0.900	0	0.923	notSpeckle	notSpeckle
SUPT3H	TAF5L	9606.ENSP00000360515	9606.ENSP00000258281	0	0.940	0.900	0	0.993	notSpeckle	notSpeckle
SUPT3H	USP22	9606.ENSP00000360515	9606.ENSP00000261497	0	0.885	0.900	0	0.988	notSpeckle	notSpeckle
SUPT3H	TAF12	9606.ENSP00000360515	9606.ENSP00000263974	0	0.964	0.900	0	0.996	notSpeckle	notSpeckle
SUPT3H	TAF6L	9606.ENSP00000360515	9606.ENSP00000294168	0	0.935	0.900	0	0.993	notSpeckle	notSpeckle
SUPT3H	TAF10	9606.ENSP00000360515	9606.ENSP00000299424	0	0.963	0.900	0	0.996	notSpeckle	notSpeckle
SUPT3H	TADA3	9606.ENSP00000360515	9606.ENSP00000307684	0	0.947	0.900	0	0.994	notSpeckle	notSpeckle
SUPT3H	TADA2B	9606.ENSP00000360515	9606.ENSP00000308022	0	0.886	0.800	0	0.976	notSpeckle	notSpeckle
SUPT3H	TAF7	9606.ENSP00000360515	9606.ENSP00000312709	0	0	0.900	0	0.900	notSpeckle	notSpeckle
SUPT3H	TAF9B	9606.ENSP00000360515	9606.ENSP00000339917	0	0.788	0.900	0	0.977	notSpeckle	notSpeckle
SUPT3H	TRRAP	9606.ENSP00000360515	9606.ENSP00000352925	0	0.974	0.900	0	0.997	notSpeckle	notSpeckle
SUPT3H	TAF5	9606.ENSP00000360515	9606.ENSP00000358854	0	0.838	0.900	0	0.983	notSpeckle	notSpeckle
SUPT3H	TAF2	9606.ENSP00000360515	9606.ENSP00000367406	0	0	0.900	0	0.900	notSpeckle	notSpeckle
SUPT3H	TBP	9606.ENSP00000360515	9606.ENSP00000375942	0	0.772	0.540	0	0.890	notSpeckle	notSpeckle
SUPT3H	TADA2A	9606.ENSP00000360515	9606.ENSP00000481091	0	0.712	0.900	0	0.969	notSpeckle	notSpeckle
SUPT3H	TAF6	9606.ENSP00000360515	9606.ENSP00000399982	0	0.935	0.900	0	0.993	notSpeckle	notSpeckle
SUPT4H1	TCEA1	9606.ENSP00000225504	9606.ENSP00000428426	0	0.455	0.600	0	0.772	notSpeckle	notSpeckle
SUPT4H1	SUPT6H	9606.ENSP00000225504	9606.ENSP00000319104	0	0.945	0.600	0	0.977	notSpeckle	notSpeckle
SUPT4H1	SUPT5H	9606.ENSP00000225504	9606.ENSP00000470252	0	0.990	0.900	0	0.999	notSpeckle	notSpeckle
SUPT5H	SUPT6H	9606.ENSP00000470252	9606.ENSP00000319104	0	0.978	0.600	0	0.990	notSpeckle	notSpeckle
SUPT5H	TCEA1	9606.ENSP00000470252	9606.ENSP00000428426	0	0.788	0.600	0	0.911	notSpeckle	notSpeckle
SUPT6H	TCEA1	9606.ENSP00000319104	9606.ENSP00000428426	0	0.418	0.800	0	0.878	notSpeckle	notSpeckle
SYF2	XAB2	9606.ENSP00000236273	9606.ENSP00000351137	0	0.984	0.900	0	0.998	GO:0071007	U2-type catalytic step 2 spliceosome
TAB1	TAB3	9606.ENSP00000216160	9606.ENSP00000368215	0	0.577	0.600	0	0.823	none	none
TADA2A	TAF4	9606.ENSP00000481091	9606.ENSP00000252996	0	0.263	0.900	0	0.923	notSpeckle	notSpeckle
TADA2A	TAF5L	9606.ENSP00000481091	9606.ENSP00000258281	0	0.523	0.900	0	0.950	notSpeckle	notSpeckle
TADA2A	USP22	9606.ENSP00000481091	9606.ENSP00000261497	0	0.581	0.900	0	0.956	notSpeckle	notSpeckle
TADA2A	TAF12	9606.ENSP00000481091	9606.ENSP00000263974	0	0.612	0.900	0	0.959	notSpeckle	notSpeckle
TADA2A	TAF6L	9606.ENSP00000481091	9606.ENSP00000294168	0	0.270	0.900	0	0.923	notSpeckle	notSpeckle
TADA2A	TAF10	9606.ENSP00000481091	9606.ENSP00000299424	0	0.548	0.900	0	0.952	notSpeckle	notSpeckle
TADA2A	TADA3	9606.ENSP00000481091	9606.ENSP00000307684	0	0.874	0.900	0	0.986	notSpeckle	notSpeckle
TADA2A	TADA2B	9606.ENSP00000481091	9606.ENSP00000308022	0	0.228	0.720	0	0.774	notSpeckle	notSpeckle
TADA2A	TAF7	9606.ENSP00000481091	9606.ENSP00000312709	0	0.202	0.900	0	0.916	notSpeckle	notSpeckle
TADA2A	TAF9B	9606.ENSP00000481091	9606.ENSP00000339917	0	0.439	0.900	0	0.941	notSpeckle	notSpeckle
TADA2A	WDR5	9606.ENSP00000481091	9606.ENSP00000351446	0	0.697	0.800	0	0.936	notSpeckle	notSpeckle
TADA2A	TRRAP	9606.ENSP00000481091	9606.ENSP00000352925	0	0.787	0.900	0	0.977	notSpeckle	notSpeckle
TADA2A	TAF5	9606.ENSP00000481091	9606.ENSP00000358854	0	0.523	0.900	0	0.950	notSpeckle	notSpeckle
TADA2A	TAF2	9606.ENSP00000481091	9606.ENSP00000367406	0	0	0.900	0	0.900	notSpeckle	notSpeckle
TADA2A	TAF6	9606.ENSP00000481091	9606.ENSP00000399982	0	0.386	0.900	0	0.935	notSpeckle	notSpeckle
TADA2B	TAF4	9606.ENSP00000308022	9606.ENSP00000252996	0	0.263	0.720	0	0.784	none	none
TADA2B	TAF5L	9606.ENSP00000308022	9606.ENSP00000258281	0	0.862	0.800	0	0.971	none	none
TADA2B	USP22	9606.ENSP00000308022	9606.ENSP00000261497	0	0.501	0.800	0	0.896	none	none
TADA2B	TAF12	9606.ENSP00000308022	9606.ENSP00000263974	0	0.889	0.800	0	0.976	none	none
TADA2B	TAF6L	9606.ENSP00000308022	9606.ENSP00000294168	0	0.780	0.800	0	0.954	none	none
TADA2B	TAF10	9606.ENSP00000308022	9606.ENSP00000299424	0	0.860	0.800	0	0.971	none	none
TADA2B	TADA3	9606.ENSP00000308022	9606.ENSP00000307684	0	0.876	0.800	0	0.974	none	none
TADA2B	TAF2	9606.ENSP00000308022	9606.ENSP00000367406	0	0	0.720	0	0.720	none	none
TADA2B	TAF7	9606.ENSP00000308022	9606.ENSP00000312709	0	0.202	0.720	0	0.767	none	none
TADA2B	TAF6	9606.ENSP00000308022	9606.ENSP00000399982	0	0.386	0.720	0	0.820	none	none
TADA2B	TAF5	9606.ENSP00000308022	9606.ENSP00000358854	0	0.523	0.720	0	0.860	none	none
TADA2B	TAF9B	9606.ENSP00000308022	9606.ENSP00000339917	0	0.831	0.800	0	0.964	none	none
TADA2B	TRRAP	9606.ENSP00000308022	9606.ENSP00000352925	0	0.915	0.800	0	0.982	none	none
TADA3	TAF4	9606.ENSP00000307684	9606.ENSP00000252996	0	0	0.900	0	0.900	notSpeckle	notSpeckle
TADA3	TAF5L	9606.ENSP00000307684	9606.ENSP00000258281	0	0.900	0.900	0	0.989	notSpeckle	notSpeckle
TADA3	USP22	9606.ENSP00000307684	9606.ENSP00000261497	0	0.649	0.900	0	0.963	notSpeckle	notSpeckle
TADA3	TAF12	9606.ENSP00000307684	9606.ENSP00000263974	0	0.937	0.900	0	0.993	notSpeckle	notSpeckle
TADA3	TAF6L	9606.ENSP00000307684	9606.ENSP00000294168	0	0.934	0.900	0	0.993	notSpeckle	notSpeckle
TADA3	TAF10	9606.ENSP00000307684	9606.ENSP00000299424	0	0.948	0.900	0	0.994	notSpeckle	notSpeckle
TADA3	TAF7	9606.ENSP00000307684	9606.ENSP00000312709	0	0	0.900	0	0.900	notSpeckle	notSpeckle
TADA3	TAF2	9606.ENSP00000307684	9606.ENSP00000367406	0	0	0.900	0	0.900	notSpeckle	notSpeckle
TADA3	WDR5	9606.ENSP00000307684	9606.ENSP00000351446	0	0.656	0.800	0	0.928	notSpeckle	notSpeckle
TADA3	TAF5	9606.ENSP00000307684	9606.ENSP00000358854	0	0.740	0.900	0	0.972	notSpeckle	notSpeckle
TADA3	TAF6	9606.ENSP00000307684	9606.ENSP00000399982	0	0.787	0.900	0	0.977	notSpeckle	notSpeckle
TADA3	TAF9B	9606.ENSP00000307684	9606.ENSP00000339917	0	0.923	0.900	0	0.991	notSpeckle	notSpeckle
TADA3	TRRAP	9606.ENSP00000307684	9606.ENSP00000352925	0	0.939	0.900	0	0.993	notSpeckle	notSpeckle
TAF1	TAF4	9606.ENSP00000406549	9606.ENSP00000252996	0	0.972	0.900	0	0.997	notSpeckle	notSpeckle
TAF1	TAF5L	9606.ENSP00000406549	9606.ENSP00000258281	0	0.635	0.540	0	0.824	notSpeckle	notSpeckle
TAF1	TAF12	9606.ENSP00000406549	9606.ENSP00000263974	0	0.969	0.900	0	0.996	notSpeckle	notSpeckle
TAF1	TAF10	9606.ENSP00000406549	9606.ENSP00000299424	0	0.981	0.900	0	0.998	notSpeckle	notSpeckle
TAF1	TAF7	9606.ENSP00000406549	9606.ENSP00000312709	0	0.990	0.900	0	0.998	notSpeckle	notSpeckle
TAF1	TAF9B	9606.ENSP00000406549	9606.ENSP00000339917	0	0.903	0.900	0	0.989	notSpeckle	notSpeckle
TAF1	TAF3	9606.ENSP00000406549	9606.ENSP00000340271	0	0.989	0.900	0	0.998	notSpeckle	notSpeckle
TAF1	WDR5	9606.ENSP00000406549	9606.ENSP00000351446	0	0.400	0.900	0	0.937	notSpeckle	notSpeckle
TAF1	TAF11	9606.ENSP00000406549	9606.ENSP00000354633	0	0.983	0.900	0	0.998	notSpeckle	notSpeckle
TAF1	TAF13	9606.ENSP00000406549	9606.ENSP00000355051	0	0.973	0.900	0	0.997	notSpeckle	notSpeckle
